ref_name,dist_name,dmos,std,dist_type
I21.png,I21_14_01.png,4.47,0.618,3
I21.png,I21_14_02.png,3.52,0.875,3
I21.png,I21_14_03.png,3.07,0.814,3
I21.png,I21_14_04.png,2.73,0.727,3
I21.png,I21_14_05.png,2.27,0.727,3
I21.png,I21_15_01.png,3.4,0.8,3
I21.png,I21_15_02.png,2.1,0.597,3
I21.png,I21_15_03.png,1.87,0.562,3
I21.png,I21_15_04.png,1.4,0.49,3
I21.png,I21_15_05.png,1.33,0.471,3
I21.png,I21_16_01.png,4.6,0.49,4
I21.png,I21_16_02.png,4.3,0.737,4
I21.png,I21_16_03.png,3.67,0.471,4
I21.png,I21_16_04.png,3.13,1.07,4
I21.png,I21_16_05.png,2.17,0.898,4
I21.png,I21_17_01.png,4.6,0.49,4
I21.png,I21_17_02.png,4.37,0.482,4
I21.png,I21_17_03.png,4,0.816,4
I21.png,I21_17_04.png,2.87,1.024,4
I21.png,I21_17_05.png,1.63,0.795,4
I21.png,I21_18_01.png,4.37,0.547,4
I21.png,I21_18_02.png,4.7,0.458,4
I21.png,I21_18_03.png,4.43,0.716,4
I21.png,I21_18_04.png,4.03,0.782,4
I21.png,I21_18_05.png,3.53,0.846,4
I21.png,I21_19_01.png,4.3,0.64,5
I21.png,I21_19_02.png,3.77,0.616,5
I21.png,I21_19_03.png,2.77,0.803,5
I21.png,I21_19_04.png,1.67,0.596,5
I21.png,I21_19_05.png,1.07,0.249,5
I21.png,I21_20_01.png,4.53,0.718,5
I21.png,I21_20_02.png,4.07,0.727,5
I21.png,I21_20_03.png,3.47,1.087,5
I21.png,I21_20_04.png,4.03,0.983,5
I21.png,I21_20_05.png,3.17,1.241,5
I21.png,I21_21_01.png,3.77,1.023,5
I21.png,I21_21_02.png,3.03,1.14,5
I21.png,I21_21_03.png,2.63,0.983,5
I21.png,I21_21_04.png,2.2,0.653,5
I21.png,I21_21_05.png,1.33,0.537,5
I21.png,I21_22_01.png,3.57,1.086,5
I21.png,I21_22_02.png,2.83,1.067,5
I21.png,I21_22_03.png,2.93,1.062,5
I21.png,I21_22_04.png,2.53,1.118,5
I21.png,I21_22_05.png,2.07,0.814,5
I21.png,I21_23_01.png,2.77,1.023,5
I21.png,I21_23_02.png,2.3,0.862,5
I21.png,I21_23_03.png,2.13,0.763,5
I21.png,I21_23_04.png,2.13,0.846,5
I21.png,I21_23_05.png,1.7,0.69,5
I21.png,I21_24_01.png,3.73,0.964,6
I21.png,I21_24_02.png,2.33,0.596,6
I21.png,I21_24_03.png,1.77,0.761,6
I21.png,I21_24_04.png,1.39,0.704,6
I21.png,I21_24_05.png,1.37,0.482,6
I21.png,I21_25_01.png,3.5,0.885,6
I21.png,I21_25_02.png,3.77,0.883,6
I21.png,I21_25_03.png,3.97,0.836,6
I21.png,I21_25_04.png,3.87,0.67,6
I21.png,I21_25_05.png,3.2,0.98,6
I22.png,I22_01_01.png,4.7,0.458,0
I22.png,I22_01_02.png,4.57,0.559,0
I22.png,I22_01_03.png,3.13,0.921,0
I22.png,I22_01_04.png,2.3,0.64,0
I22.png,I22_01_05.png,1.5,0.563,0
I22.png,I22_02_01.png,3.8,0.872,0
I22.png,I22_02_02.png,2.67,0.699,0
I22.png,I22_02_03.png,2.17,0.637,0
I22.png,I22_02_04.png,1.57,0.616,0
I22.png,I22_02_05.png,1.3,0.458,0
I22.png,I22_03_01.png,4.77,0.423,0
I22.png,I22_03_02.png,4.33,0.789,0
I22.png,I22_03_03.png,2.73,0.814,0
I22.png,I22_03_04.png,2.33,0.537,0
I22.png,I22_03_05.png,1.9,0.539,0
I22.png,I22_04_01.png,4.5,0.563,1
I22.png,I22_04_02.png,1.5,0.619,1
I22.png,I22_04_03.png,1.3,0.586,1
I22.png,I22_04_04.png,1.23,0.496,1
I22.png,I22_04_05.png,1.07,0.249,1
I22.png,I22_05_01.png,4.13,0.806,1
I22.png,I22_05_02.png,2.73,0.854,1
I22.png,I22_05_03.png,1.97,0.795,1
I22.png,I22_05_04.png,1.93,0.629,1
I22.png,I22_05_05.png,1.47,0.718,1
I22.png,I22_06_01.png,4.4,0.757,1
I22.png,I22_06_02.png,4.07,0.854,1
I22.png,I22_06_03.png,4.27,0.814,1
I22.png,I22_06_04.png,3.23,0.803,1
I22.png,I22_06_05.png,2.47,0.67,1
I22.png,I22_07_01.png,2.77,0.92,1
I22.png,I22_07_02.png,2.57,0.955,1
I22.png,I22_07_03.png,2.2,1.137,1
I22.png,I22_07_04.png,2.27,1.031,1
I22.png,I22_07_05.png,1.9,0.907,1
I22.png,I22_08_01.png,4.68,0.467,1
I22.png,I22_08_02.png,2.4,0.952,1
I22.png,I22_08_03.png,1.37,0.547,1
I22.png,I22_08_04.png,1.13,0.34,1
I22.png,I22_08_05.png,1.1,0.396,1
I22.png,I22_09_01.png,4.73,0.442,2
I22.png,I22_09_02.png,4.53,0.562,2
I22.png,I22_09_03.png,4.77,0.423,2
I22.png,I22_09_04.png,2.97,0.948,2
I22.png,I22_09_05.png,1.63,0.547,2
I22.png,I22_10_01.png,4.47,0.763,2
I22.png,I22_10_02.png,4.43,0.883,2
I22.png,I22_10_03.png,4.03,0.875,2
I22.png,I22_10_04.png,1.83,0.86,2
I22.png,I22_10_05.png,1.47,0.499,2
I22.png,I22_11_01.png,3.8,0.833,3
I22.png,I22_11_02.png,2.97,0.795,3
I22.png,I22_11_03.png,2.8,0.792,3
I22.png,I22_11_04.png,2.93,0.772,3
I22.png,I22_11_05.png,2.27,0.814,3
I22.png,I22_12_01.png,4.73,0.442,3
I22.png,I22_12_02.png,3.5,0.885,3
I22.png,I22_12_03.png,2.87,0.957,3
I22.png,I22_12_04.png,2.63,0.706,3
I22.png,I22_12_05.png,2.5,0.719,3
I22.png,I22_13_01.png,3.93,0.964,3
I22.png,I22_13_02.png,3.23,0.803,3
I22.png,I22_13_03.png,2.8,0.748,3
I22.png,I22_13_04.png,2.3,0.69,3
I22.png,I22_13_05.png,2.1,0.597,3
I22.png,I22_14_01.png,4.53,0.618,3
I22.png,I22_14_02.png,3.23,0.94,3
I22.png,I22_14_03.png,3,0.856,3
I22.png,I22_14_04.png,2.61,0.904,3
I22.png,I22_14_05.png,1.97,0.706,3
I22.png,I22_15_01.png,3.5,0.957,3
I22.png,I22_15_02.png,2.53,0.67,3
I22.png,I22_15_03.png,2.27,0.68,3
I22.png,I22_15_04.png,1.97,0.605,3
I22.png,I22_15_05.png,1.53,0.562,3
I22.png,I22_16_01.png,4.53,0.499,4
I22.png,I22_16_02.png,4.37,0.547,4
I22.png,I22_16_03.png,3.43,0.844,4
I22.png,I22_16_04.png,2.2,0.872,4
I22.png,I22_16_05.png,1.26,0.438,4
I22.png,I22_17_01.png,4.87,0.34,4
I22.png,I22_17_02.png,4.47,0.499,4
I22.png,I22_17_03.png,4.3,0.586,4
I22.png,I22_17_04.png,3.6,0.917,4
I22.png,I22_17_05.png,2.5,0.885,4
I22.png,I22_18_01.png,4.07,0.854,4
I22.png,I22_18_02.png,4.6,0.49,4
I22.png,I22_18_03.png,4.7,0.526,4
I22.png,I22_18_04.png,4.5,0.563,4
I22.png,I22_18_05.png,4.3,0.69,4
I22.png,I22_19_01.png,4.63,0.482,5
I22.png,I22_19_02.png,4.23,0.496,5
I22.png,I22_19_03.png,3.77,0.761,5
I22.png,I22_19_04.png,2.27,0.814,5
I22.png,I22_19_05.png,1.5,0.5,5
I22.png,I22_20_01.png,4.7,0.458,5
I22.png,I22_20_02.png,3.83,1.128,5
I22.png,I22_20_03.png,3.47,1.204,5
I22.png,I22_20_04.png,4.17,1.157,5
I22.png,I22_20_05.png,2.37,1.08,5
I22.png,I22_21_01.png,4.53,0.618,5
I22.png,I22_21_02.png,3.8,0.872,5
I22.png,I22_21_03.png,3.6,0.952,5
I22.png,I22_21_04.png,3.77,1.023,5
I22.png,I22_21_05.png,1.87,0.806,5
I22.png,I22_22_01.png,4.07,0.892,5
I22.png,I22_22_02.png,3.67,1.075,5
I22.png,I22_22_03.png,3.7,0.971,5
I22.png,I22_22_04.png,3.33,1.247,5
I22.png,I22_22_05.png,3.13,0.957,5
I22.png,I22_23_01.png,1.97,0.836,5
I22.png,I22_23_02.png,2.73,0.998,5
I22.png,I22_23_03.png,1.7,0.737,5
I22.png,I22_23_04.png,1.93,0.854,5
I22.png,I22_23_05.png,2.03,0.836,5
I22.png,I22_24_01.png,3.83,0.778,6
I22.png,I22_24_02.png,2.8,0.909,6
I22.png,I22_24_03.png,2.3,0.586,6
I22.png,I22_24_04.png,1.93,0.727,6
I22.png,I22_24_05.png,1.5,0.671,6
I22.png,I22_25_01.png,3.33,0.869,6
I22.png,I22_25_02.png,4.03,0.657,6
I22.png,I22_25_03.png,4.3,0.737,6
I22.png,I22_25_04.png,4.03,0.482,6
I22.png,I22_25_05.png,2.9,0.907,6
I23.png,I23_01_01.png,4.73,0.629,0
I23.png,I23_01_02.png,4.47,0.618,0
I23.png,I23_01_03.png,3.03,0.752,0
I23.png,I23_01_04.png,2.2,0.653,0
I23.png,I23_01_05.png,1.33,0.471,0
I23.png,I23_02_01.png,3.87,0.751,0
I23.png,I23_02_02.png,2.97,0.795,0
I23.png,I23_02_03.png,1.97,0.637,0
I23.png,I23_02_04.png,1.5,0.563,0
I23.png,I23_02_05.png,1.29,0.52,0
I23.png,I23_03_01.png,4.93,0.249,0
I23.png,I23_03_02.png,4.47,0.67,0
I23.png,I23_03_03.png,3.3,0.737,0
I23.png,I23_03_04.png,2.77,0.844,0
I23.png,I23_03_05.png,2.07,0.629,0
I23.png,I23_04_01.png,4.8,0.4,1
I23.png,I23_04_02.png,2.53,0.846,1
I23.png,I23_04_03.png,1.37,0.482,1
I23.png,I23_04_04.png,1.17,0.373,1
I23.png,I23_04_05.png,1.1,0.3,1
I23.png,I23_05_01.png,4.71,0.454,1
I23.png,I23_05_02.png,2.33,0.789,1
I23.png,I23_05_03.png,2.06,0.878,1
I23.png,I23_05_04.png,1.83,0.637,1
I23.png,I23_05_05.png,1.91,0.805,1
I23.png,I23_06_01.png,4.07,0.929,1
I23.png,I23_06_02.png,3.8,1.166,1
I23.png,I23_06_03.png,3.43,0.92,1
I23.png,I23_06_04.png,3.1,0.817,1
I23.png,I23_06_05.png,2.8,0.909,1
I23.png,I23_07_01.png,2.97,0.983,1
I23.png,I23_07_02.png,2.1,0.87,1
I23.png,I23_07_03.png,1.93,0.772,1
I23.png,I23_07_04.png,2.13,0.991,1
I23.png,I23_07_05.png,1.7,0.781,1
I23.png,I23_08_01.png,4.73,0.442,1
I23.png,I23_08_02.png,3.57,0.989,1
I23.png,I23_08_03.png,3.03,1.14,1
I23.png,I23_08_04.png,2.2,1.046,1
I23.png,I23_08_05.png,2.03,0.795,1
I23.png,I23_09_01.png,4.67,0.537,2
I23.png,I23_09_02.png,3.8,0.702,2
I23.png,I23_09_03.png,3.13,0.806,2
I23.png,I23_09_04.png,2,0.672,2
I23.png,I23_09_05.png,1.23,0.423,2
I23.png,I23_10_01.png,4.57,0.496,2
I23.png,I23_10_02.png,4.4,0.663,2
I23.png,I23_10_03.png,4.13,0.718,2
I23.png,I23_10_04.png,2.57,0.883,2
I23.png,I23_10_05.png,1.7,0.458,2
I23.png,I23_11_01.png,4.17,0.86,3
I23.png,I23_11_02.png,4,0.856,3
I23.png,I23_11_03.png,3.3,0.971,3
I23.png,I23_11_04.png,2.93,0.727,3
I23.png,I23_11_05.png,2.63,0.752,3
I23.png,I23_12_01.png,4.77,0.423,3
I23.png,I23_12_02.png,4.33,0.65,3
I23.png,I23_12_03.png,3.53,0.806,3
I23.png,I23_12_04.png,3.1,0.87,3
I23.png,I23_12_05.png,2.93,0.929,3
I23.png,I23_13_01.png,4.03,0.795,3
I23.png,I23_13_02.png,3.45,0.945,3
I23.png,I23_13_03.png,2.83,0.82,3
I23.png,I23_13_04.png,2.7,0.737,3
I23.png,I23_13_05.png,2.77,1.055,3
I23.png,I23_14_01.png,4.53,0.67,3
I23.png,I23_14_02.png,3.47,0.921,3
I23.png,I23_14_03.png,3.03,0.948,3
I23.png,I23_14_04.png,2.9,0.978,3
I23.png,I23_14_05.png,2.27,0.629,3
I23.png,I23_15_01.png,3.97,0.795,3
I23.png,I23_15_02.png,3.27,0.814,3
I23.png,I23_15_03.png,2.53,0.806,3
I23.png,I23_15_04.png,1.71,0.811,3
I23.png,I23_15_05.png,1.67,0.596,3
I23.png,I23_16_01.png,4.73,0.442,4
I23.png,I23_16_02.png,4.47,0.499,4
I23.png,I23_16_03.png,3.8,0.872,4
I23.png,I23_16_04.png,3.2,0.748,4
I23.png,I23_16_05.png,1.97,0.657,4
I23.png,I23_17_01.png,4.67,0.537,4
I23.png,I23_17_02.png,4.8,0.4,4
I23.png,I23_17_03.png,4.53,0.562,4
I23.png,I23_17_04.png,3.57,0.844,4
I23.png,I23_17_05.png,2.67,1.164,4
I23.png,I23_18_01.png,4.53,0.718,4
I23.png,I23_18_02.png,4.6,0.49,4
I23.png,I23_18_03.png,4.7,0.458,4
I23.png,I23_18_04.png,4.43,0.496,4
I23.png,I23_18_05.png,4.23,0.761,4
I23.png,I23_19_01.png,4.6,0.49,5
I23.png,I23_19_02.png,4.4,0.663,5
I23.png,I23_19_03.png,3.4,0.8,5
I23.png,I23_19_04.png,1.77,0.559,5
I23.png,I23_19_05.png,1.23,0.423,5
I23.png,I23_20_01.png,3.97,0.948,5
I23.png,I23_20_02.png,2.72,1.152,5
I23.png,I23_20_03.png,2.67,1.011,5
I23.png,I23_20_04.png,2.3,0.971,5
I23.png,I23_20_05.png,2.03,0.795,5
I23.png,I23_21_01.png,4.27,0.772,5
I23.png,I23_21_02.png,3.3,0.9,5
I23.png,I23_21_03.png,2.97,0.836,5
I23.png,I23_21_04.png,3.07,1.062,5
I23.png,I23_21_05.png,1.47,0.618,5
I23.png,I23_22_01.png,4.63,0.657,5
I23.png,I23_22_02.png,4.77,0.496,5
I23.png,I23_22_03.png,4.53,0.618,5
I23.png,I23_22_04.png,4.43,0.761,5
I23.png,I23_22_05.png,4.03,0.795,5
I23.png,I23_23_01.png,2.57,0.883,5
I23.png,I23_23_02.png,2.07,0.854,5
I23.png,I23_23_03.png,2,0.816,5
I23.png,I23_23_04.png,2.23,0.92,5
I23.png,I23_23_05.png,2.47,1.087,5
I23.png,I23_24_01.png,4.3,0.737,6
I23.png,I23_24_02.png,3.13,0.957,6
I23.png,I23_24_03.png,2.57,0.883,6
I23.png,I23_24_04.png,1.83,0.734,6
I23.png,I23_24_05.png,1.33,0.537,6
I23.png,I23_25_01.png,4.23,0.616,6
I23.png,I23_25_02.png,4.27,0.727,6
I23.png,I23_25_03.png,4.37,0.547,6
I23.png,I23_25_04.png,4.4,0.663,6
I23.png,I23_25_05.png,3.9,0.651,6
I24.png,I24_01_01.png,4.2,0.98,0
I24.png,I24_01_02.png,4.03,0.912,0
I24.png,I24_01_03.png,2.77,0.955,0
I24.png,I24_01_04.png,1.7,0.64,0
I24.png,I24_01_05.png,1.4,0.49,0
I24.png,I24_02_01.png,3.57,0.883,0
I24.png,I24_02_02.png,2.47,0.718,0
I24.png,I24_02_03.png,1.77,0.616,0
I24.png,I24_02_04.png,1.7,0.586,0
I24.png,I24_02_05.png,1.33,0.537,0
I24.png,I24_03_01.png,4.5,0.671,0
I24.png,I24_03_02.png,4,0.931,0
I24.png,I24_03_03.png,3.03,0.983,0
I24.png,I24_03_04.png,2.4,0.8,0
I24.png,I24_03_05.png,1.83,0.637,0
I24.png,I24_04_01.png,4.53,0.562,1
I24.png,I24_04_02.png,2.97,0.948,1
I24.png,I24_04_03.png,2.03,0.795,1
I24.png,I24_04_04.png,1.63,0.657,1
I24.png,I24_04_05.png,1.26,0.438,1
I24.png,I24_05_01.png,4.47,0.763,1
I24.png,I24_05_02.png,2.47,0.718,1
I24.png,I24_05_03.png,2,0.632,1
I24.png,I24_05_04.png,2,0.931,1
I24.png,I24_05_05.png,2.47,0.884,1
I24.png,I24_06_01.png,4.27,0.772,1
I24.png,I24_06_02.png,3.93,0.814,1
I24.png,I24_06_03.png,3.8,0.945,1
I24.png,I24_06_04.png,2.73,0.892,1
I24.png,I24_06_05.png,2.67,0.83,1
I24.png,I24_07_01.png,2.8,0.702,1
I24.png,I24_07_02.png,2.43,1.086,1
I24.png,I24_07_03.png,1.93,0.772,1
I24.png,I24_07_04.png,2.23,1.023,1
I24.png,I24_07_05.png,1.4,0.712,1
I24.png,I24_08_01.png,4.5,0.5,1
I24.png,I24_08_02.png,3.63,0.875,1
I24.png,I24_08_03.png,2.83,0.898,1
I24.png,I24_08_04.png,1.93,0.573,1
I24.png,I24_08_05.png,1.7,0.69,1
I24.png,I24_09_01.png,4.37,0.875,2
I24.png,I24_09_02.png,4.19,0.591,2
I24.png,I24_09_03.png,4.2,0.748,2
I24.png,I24_09_04.png,2.13,0.806,2
I24.png,I24_09_05.png,1.4,0.554,2
I24.png,I24_10_01.png,4.47,0.763,2
I24.png,I24_10_02.png,4.3,0.69,2
I24.png,I24_10_03.png,3.97,1.016,2
I24.png,I24_10_04.png,1.9,0.651,2
I24.png,I24_10_05.png,1.57,0.559,2
I24.png,I24_11_01.png,3.53,0.957,3
I24.png,I24_11_02.png,3.07,0.929,3
I24.png,I24_11_03.png,2.7,0.971,3
I24.png,I24_11_04.png,2.53,0.957,3
I24.png,I24_11_05.png,1.97,0.547,3
I24.png,I24_12_01.png,4.3,0.737,3
I24.png,I24_12_02.png,3.37,0.983,3
I24.png,I24_12_03.png,2.33,0.65,3
I24.png,I24_12_04.png,2.43,0.667,3
I24.png,I24_12_05.png,2,0.632,3
I24.png,I24_13_01.png,3.43,0.716,3
I24.png,I24_13_02.png,3,0.856,3
I24.png,I24_13_03.png,2.43,0.803,3
I24.png,I24_13_04.png,2.1,0.831,3
I24.png,I24_13_05.png,2.2,0.748,3
I24.png,I24_14_01.png,4.3,0.64,3
I24.png,I24_14_02.png,2.97,0.836,3
I24.png,I24_14_03.png,2.8,0.98,3
I24.png,I24_14_04.png,2.3,0.69,3
I24.png,I24_14_05.png,1.93,0.629,3
I24.png,I24_15_01.png,3.47,1.056,3
I24.png,I24_15_02.png,2.43,1.023,3
I24.png,I24_15_03.png,1.9,0.597,3
I24.png,I24_15_04.png,1.53,0.618,3
I24.png,I24_15_05.png,1.67,0.537,3
I24.png,I24_16_01.png,4.5,0.619,4
I24.png,I24_16_02.png,4.1,0.79,4
I24.png,I24_16_03.png,3.94,0.669,4
I24.png,I24_16_04.png,2.07,0.68,4
I24.png,I24_16_05.png,1.43,0.559,4
I24.png,I24_17_01.png,4.57,0.559,4
I24.png,I24_17_02.png,4.37,0.875,4
I24.png,I24_17_03.png,4,0.856,4
I24.png,I24_17_04.png,3.57,0.883,4
I24.png,I24_17_05.png,2.3,0.936,4
I24.png,I24_18_01.png,4,0.816,4
I24.png,I24_18_02.png,4.3,0.781,4
I24.png,I24_18_03.png,4.7,0.458,4
I24.png,I24_18_04.png,4.37,0.795,4
I24.png,I24_18_05.png,4.27,0.512,4
I24.png,I24_19_01.png,4.67,0.596,5
I24.png,I24_19_02.png,4.5,0.671,5
I24.png,I24_19_03.png,4.07,0.892,5
I24.png,I24_19_04.png,2.67,0.869,5
I24.png,I24_19_05.png,1.53,0.499,5
I24.png,I24_20_01.png,4,0.966,5
I24.png,I24_20_02.png,3.67,1.011,5
I24.png,I24_20_03.png,3.73,1.123,5
I24.png,I24_20_04.png,3.7,0.971,5
I24.png,I24_20_05.png,2.53,0.957,5
I24.png,I24_21_01.png,4.27,0.854,5
I24.png,I24_21_02.png,3.53,1.147,5
I24.png,I24_21_03.png,3.5,1.147,5
I24.png,I24_21_04.png,2.97,1.048,5
I24.png,I24_21_05.png,1.4,0.554,5
I24.png,I24_22_01.png,4.07,0.892,5
I24.png,I24_22_02.png,3.63,0.912,5
I24.png,I24_22_03.png,3.07,0.929,5
I24.png,I24_22_04.png,3.33,0.907,5
I24.png,I24_22_05.png,2.9,0.831,5
I24.png,I24_23_01.png,2.73,0.998,5
I24.png,I24_23_02.png,2.1,0.746,5
I24.png,I24_23_03.png,2.17,0.82,5
I24.png,I24_23_04.png,1.57,0.559,5
I24.png,I24_23_05.png,2.1,0.928,5
I24.png,I24_24_01.png,3.73,0.929,6
I24.png,I24_24_02.png,2.63,0.781,6
I24.png,I24_24_03.png,2.07,0.68,6
I24.png,I24_24_04.png,1.63,0.657,6
I24.png,I24_24_05.png,1.16,0.368,6
I24.png,I24_25_01.png,3.2,1.013,6
I24.png,I24_25_02.png,3.83,0.934,6
I24.png,I24_25_03.png,4.33,0.789,6
I24.png,I24_25_04.png,3.83,0.969,6
I24.png,I24_25_05.png,3.53,0.806,6
I25.png,I25_01_01.png,4.43,0.667,0
I25.png,I25_01_02.png,4.63,0.482,0
I25.png,I25_01_03.png,3.2,0.945,0
I25.png,I25_01_04.png,2.3,0.971,0
I25.png,I25_01_05.png,1.37,0.482,0
I25.png,I25_02_01.png,4.17,0.687,0
I25.png,I25_02_02.png,2.87,1.056,0
I25.png,I25_02_03.png,1.87,0.67,0
I25.png,I25_02_04.png,1.73,0.629,0
I25.png,I25_02_05.png,1.3,0.458,0
I25.png,I25_03_01.png,4.77,0.423,0
I25.png,I25_03_02.png,4.43,0.716,0
I25.png,I25_03_03.png,3.1,0.87,0
I25.png,I25_03_04.png,2.9,1.012,0
I25.png,I25_03_05.png,1.73,0.629,0
I25.png,I25_04_01.png,4.53,0.921,1
I25.png,I25_04_02.png,3.03,1.104,1
I25.png,I25_04_03.png,2,1.065,1
I25.png,I25_04_04.png,2.07,0.998,1
I25.png,I25_04_05.png,1.65,0.785,1
I25.png,I25_05_01.png,4.5,0.671,1
I25.png,I25_05_02.png,2.8,1.013,1
I25.png,I25_05_03.png,2.23,0.844,1
I25.png,I25_05_04.png,2.53,1.176,1
I25.png,I25_05_05.png,2.73,1.236,1
I25.png,I25_06_01.png,4.2,0.748,1
I25.png,I25_06_02.png,4.07,0.772,1
I25.png,I25_06_03.png,4.07,0.929,1
I25.png,I25_06_04.png,3.2,1.013,1
I25.png,I25_06_05.png,2.33,0.789,1
I25.png,I25_07_01.png,2.5,1.025,1
I25.png,I25_07_02.png,2.43,1.309,1
I25.png,I25_07_03.png,2.43,1.116,1
I25.png,I25_07_04.png,2.37,1.251,1
I25.png,I25_07_05.png,1.97,0.795,1
I25.png,I25_08_01.png,4.73,0.512,1
I25.png,I25_08_02.png,3.13,0.957,1
I25.png,I25_08_03.png,3.13,0.884,1
I25.png,I25_08_04.png,1.7,0.737,1
I25.png,I25_08_05.png,1.33,0.699,1
I25.png,I25_09_01.png,4.7,0.458,2
I25.png,I25_09_02.png,4.6,0.49,2
I25.png,I25_09_03.png,4.2,0.653,2
I25.png,I25_09_04.png,3.03,1.016,2
I25.png,I25_09_05.png,1.53,0.763,2
I25.png,I25_10_01.png,4.53,0.562,2
I25.png,I25_10_02.png,4.63,0.547,2
I25.png,I25_10_03.png,4.3,0.862,2
I25.png,I25_10_04.png,1.6,0.611,2
I25.png,I25_10_05.png,1.07,0.249,2
I25.png,I25_11_01.png,4.1,0.79,3
I25.png,I25_11_02.png,3.5,0.957,3
I25.png,I25_11_03.png,2.9,0.831,3
I25.png,I25_11_04.png,2.77,0.761,3
I25.png,I25_11_05.png,2.37,0.912,3
I25.png,I25_12_01.png,4.57,0.496,3
I25.png,I25_12_02.png,3.53,0.991,3
I25.png,I25_12_03.png,2.9,0.79,3
I25.png,I25_12_04.png,2.43,0.761,3
I25.png,I25_12_05.png,2.23,0.844,3
I25.png,I25_13_01.png,3.47,0.562,3
I25.png,I25_13_02.png,2.81,0.916,3
I25.png,I25_13_03.png,2.3,0.737,3
I25.png,I25_13_04.png,2.17,0.82,3
I25.png,I25_13_05.png,1.94,0.878,3
I25.png,I25_14_01.png,4.57,0.496,3
I25.png,I25_14_02.png,4.03,0.752,3
I25.png,I25_14_03.png,3.63,1.14,3
I25.png,I25_14_04.png,2.27,0.629,3
I25.png,I25_14_05.png,1.83,0.637,3
I25.png,I25_15_01.png,3.63,0.948,3
I25.png,I25_15_02.png,2.53,0.806,3
I25.png,I25_15_03.png,1.97,0.795,3
I25.png,I25_15_04.png,1.2,0.4,3
I25.png,I25_15_05.png,1.3,0.458,3
I25.png,I25_16_01.png,4.67,0.537,4
I25.png,I25_16_02.png,4.27,0.629,4
I25.png,I25_16_03.png,4.32,0.59,4
I25.png,I25_16_04.png,3.43,0.883,4
I25.png,I25_16_05.png,2.07,0.854,4
I25.png,I25_17_01.png,4.73,0.442,4
I25.png,I25_17_02.png,4.7,0.458,4
I25.png,I25_17_03.png,4.5,0.719,4
I25.png,I25_17_04.png,3.7,0.781,4
I25.png,I25_17_05.png,1.8,0.792,4
I25.png,I25_18_01.png,4.43,0.496,4
I25.png,I25_18_02.png,4.73,0.442,4
I25.png,I25_18_03.png,4.57,0.559,4
I25.png,I25_18_04.png,4.47,0.618,4
I25.png,I25_18_05.png,3.73,0.854,4
I25.png,I25_19_01.png,4.77,0.423,5
I25.png,I25_19_02.png,4.33,0.537,5
I25.png,I25_19_03.png,4.3,0.781,5
I25.png,I25_19_04.png,2.63,0.983,5
I25.png,I25_19_05.png,1.73,0.68,5
I25.png,I25_20_01.png,4.63,0.795,5
I25.png,I25_20_02.png,3.93,0.854,5
I25.png,I25_20_03.png,2.8,1.137,5
I25.png,I25_20_04.png,3.53,1.147,5
I25.png,I25_20_05.png,3.4,1.332,5
I25.png,I25_21_01.png,4.63,0.547,5
I25.png,I25_21_02.png,4,0.966,5
I25.png,I25_21_03.png,3.57,1.23,5
I25.png,I25_21_04.png,4.03,0.752,5
I25.png,I25_21_05.png,2.57,0.883,5
I25.png,I25_22_01.png,4.57,0.496,5
I25.png,I25_22_02.png,4.33,0.65,5
I25.png,I25_22_03.png,4.3,0.64,5
I25.png,I25_22_04.png,3.87,1.087,5
I25.png,I25_22_05.png,2.8,1.137,5
I25.png,I25_23_01.png,2.43,0.883,5
I25.png,I25_23_02.png,2.37,0.752,5
I25.png,I25_23_03.png,2.23,0.989,5
I25.png,I25_23_04.png,2.17,0.734,5
I25.png,I25_23_05.png,2,0.856,5
I25.png,I25_24_01.png,4,0.73,6
I25.png,I25_24_02.png,2.63,0.948,6
I25.png,I25_24_03.png,2.2,0.909,6
I25.png,I25_24_04.png,1.57,0.761,6
I25.png,I25_24_05.png,1.27,0.573,6
I25.png,I25_25_01.png,3.53,0.884,6
I25.png,I25_25_02.png,3.93,0.512,6
I25.png,I25_25_03.png,4.5,0.5,6
I25.png,I25_25_04.png,4.67,0.537,6
I25.png,I25_25_05.png,3.53,1.056,6
I26.png,I26_01_01.png,4.74,0.438,0
I26.png,I26_01_02.png,4.43,0.616,0
I26.png,I26_01_03.png,2.83,0.637,0
I26.png,I26_01_04.png,1.8,0.6,0
I26.png,I26_01_05.png,1.3,0.458,0
I26.png,I26_02_01.png,4.1,0.746,0
I26.png,I26_02_02.png,2.67,0.65,0
I26.png,I26_02_03.png,2,0.683,0
I26.png,I26_02_04.png,1.57,0.616,0
I26.png,I26_02_05.png,1.27,0.442,0
I26.png,I26_03_01.png,4.67,0.471,0
I26.png,I26_03_02.png,4.33,0.699,0
I26.png,I26_03_03.png,3,0.816,0
I26.png,I26_03_04.png,2.37,0.706,0
I26.png,I26_03_05.png,1.87,0.67,0
I26.png,I26_04_01.png,4.8,0.6,1
I26.png,I26_04_02.png,3.29,1.053,1
I26.png,I26_04_03.png,2.9,1.106,1
I26.png,I26_04_04.png,2.33,1.135,1
I26.png,I26_04_05.png,2.07,1.093,1
I26.png,I26_05_01.png,4.43,0.761,1
I26.png,I26_05_02.png,2.64,1.096,1
I26.png,I26_05_03.png,1.57,0.616,1
I26.png,I26_05_04.png,1.77,0.667,1
