ref_name,dist_name,dmos,std,dist_type
I13.png,I13_07_05.png,2.1,0.978,6
I13.png,I13_08_01.png,4.43,0.716,7
I13.png,I13_08_02.png,3.73,0.814,7
I13.png,I13_08_03.png,3.4,0.8,7
I13.png,I13_08_04.png,2.17,1.098,7
I13.png,I13_08_05.png,2.27,1.062,7
I13.png,I13_09_01.png,4.53,0.67,8
I13.png,I13_09_02.png,4.7,0.69,8
I13.png,I13_09_03.png,4.48,0.561,8
I13.png,I13_09_04.png,3.53,0.884,8
I13.png,I13_09_05.png,1.73,0.573,8
I13.png,I13_10_01.png,4.67,0.537,9
I13.png,I13_10_02.png,4.53,0.618,9
I13.png,I13_10_03.png,3.8,0.945,9
I13.png,I13_10_04.png,2.03,0.836,9
I13.png,I13_10_05.png,1.57,0.559,9
I13.png,I13_11_01.png,3.83,0.898,10
I13.png,I13_11_02.png,3.48,0.979,10
I13.png,I13_11_03.png,3.1,0.79,10
I13.png,I13_11_04.png,2.63,0.752,10
I13.png,I13_11_05.png,2.13,0.67,10
I13.png,I13_12_01.png,4.57,0.559,11
I13.png,I13_12_02.png,3.67,0.869,11
I13.png,I13_12_03.png,3.3,0.69,11
I13.png,I13_12_04.png,2.43,0.716,11
I13.png,I13_12_05.png,2.37,0.795,11
I13.png,I13_13_01.png,3.33,0.978,12
I13.png,I13_13_02.png,3.07,0.727,12
I13.png,I13_13_03.png,2.77,0.761,12
I13.png,I13_13_04.png,2.3,0.737,12
I13.png,I13_13_05.png,2.1,0.597,12
I13.png,I13_14_01.png,4.37,0.605,13
I13.png,I13_14_02.png,3.9,1.012,13
I13.png,I13_14_03.png,3.4,0.917,13
I13.png,I13_14_04.png,2.8,0.98,13
I13.png,I13_14_05.png,2.3,0.823,13
I13.png,I13_15_01.png,4.1,0.651,14
I13.png,I13_15_02.png,3,0.856,14
I13.png,I13_15_03.png,2.57,0.667,14
I13.png,I13_15_04.png,1.9,0.539,14
I13.png,I13_15_05.png,1.9,0.651,14
I13.png,I13_16_01.png,4.43,0.803,15
I13.png,I13_16_02.png,4.47,0.499,15
I13.png,I13_16_03.png,3.4,0.712,15
I13.png,I13_16_04.png,2.93,0.854,15
I13.png,I13_16_05.png,1.73,0.68,15
I13.png,I13_17_01.png,4.77,0.423,16
I13.png,I13_17_02.png,4.57,0.559,16
I13.png,I13_17_03.png,4.37,0.657,16
I13.png,I13_17_04.png,3.6,0.841,16
I13.png,I13_17_05.png,2.57,0.844,16
I13.png,I13_18_01.png,4.1,0.79,17
I13.png,I13_18_02.png,4.43,0.559,17
I13.png,I13_18_03.png,4.6,0.554,17
I13.png,I13_18_04.png,4.63,0.482,17
I13.png,I13_18_05.png,3.9,1.044,17
I13.png,I13_19_01.png,4.3,0.69,18
I13.png,I13_19_02.png,3.77,0.716,18
I13.png,I13_19_03.png,3.17,0.687,18
I13.png,I13_19_04.png,1.97,0.605,18
I13.png,I13_19_05.png,1.47,0.618,18
I13.png,I13_20_01.png,4.23,0.955,19
I13.png,I13_20_02.png,4.1,1.117,19
I13.png,I13_20_03.png,3.75,1.225,19
I13.png,I13_20_04.png,3.57,0.883,19
I13.png,I13_20_05.png,3.9,0.907,19
I13.png,I13_21_01.png,4.23,0.761,20
I13.png,I13_21_02.png,3.07,0.964,20
I13.png,I13_21_03.png,3.2,1.046,20
I13.png,I13_21_04.png,3.13,0.942,20
I13.png,I13_21_05.png,1.93,0.772,20
I13.png,I13_22_01.png,3.47,1.024,21
I13.png,I13_22_02.png,3.9,0.943,21
I13.png,I13_22_03.png,3.13,1.284,21
I13.png,I13_22_04.png,2.77,0.989,21
I13.png,I13_22_05.png,2.47,1.056,21
I13.png,I13_23_01.png,2.97,1.08,22
I13.png,I13_23_02.png,2.6,1.052,22
I13.png,I13_23_03.png,2.33,1.011,22
I13.png,I13_23_04.png,2.17,0.734,22
I13.png,I13_23_05.png,1.8,0.6,22
I13.png,I13_24_01.png,4.17,0.969,23
I13.png,I13_24_02.png,3,1.033,23
I13.png,I13_24_03.png,2.57,0.92,23
I13.png,I13_24_04.png,1.93,0.573,23
I13.png,I13_24_05.png,1.7,0.781,23
I13.png,I13_25_01.png,3.97,0.875,24
I13.png,I13_25_02.png,4.13,0.846,24
I13.png,I13_25_03.png,4.63,0.547,24
I13.png,I13_25_04.png,4.32,0.778,24
I13.png,I13_25_05.png,3.4,0.8,24
I14.png,I14_01_01.png,4.63,0.547,0
I14.png,I14_01_02.png,4.1,0.79,0
I14.png,I14_01_03.png,2.53,0.846,0
I14.png,I14_01_04.png,1.68,0.59,0
I14.png,I14_01_05.png,1.57,0.496,0
I14.png,I14_02_01.png,3.77,0.716,1
I14.png,I14_02_02.png,2.57,0.716,1
I14.png,I14_02_03.png,1.63,0.657,1
I14.png,I14_02_04.png,1.37,0.547,1
I14.png,I14_02_05.png,1.27,0.512,1
I14.png,I14_03_01.png,4.67,0.537,2
I14.png,I14_03_02.png,3.55,0.836,2
I14.png,I14_03_03.png,2.5,0.847,2
I14.png,I14_03_04.png,1.9,0.597,2
I14.png,I14_03_05.png,1.45,0.498,2
I14.png,I14_04_01.png,4.53,0.67,3
I14.png,I14_04_02.png,3,0.931,3
I14.png,I14_04_03.png,2.27,0.854,3
I14.png,I14_04_04.png,1.97,0.948,3
I14.png,I14_04_05.png,1.9,0.831,3
I14.png,I14_05_01.png,3.63,0.948,4
I14.png,I14_05_02.png,2.33,0.699,4
I14.png,I14_05_03.png,1.7,0.64,4
I14.png,I14_05_04.png,1.53,0.499,4
I14.png,I14_05_05.png,1.57,0.559,4
I14.png,I14_06_01.png,4.23,0.667,5
I14.png,I14_06_02.png,4.47,0.618,5
I14.png,I14_06_03.png,3.9,0.79,5
I14.png,I14_06_04.png,3.73,0.892,5
I14.png,I14_06_05.png,2.37,0.795,5
I14.png,I14_07_01.png,2.7,1.069,6
I14.png,I14_07_02.png,1.93,0.854,6
I14.png,I14_07_03.png,2.03,0.948,6
I14.png,I14_07_04.png,1.97,0.912,6
I14.png,I14_07_05.png,2.16,1.139,6
I14.png,I14_08_01.png,4.43,0.496,7
I14.png,I14_08_02.png,3.8,0.6,7
I14.png,I14_08_03.png,2.83,0.934,7
I14.png,I14_08_04.png,2.06,0.982,7
I14.png,I14_08_05.png,1.67,0.83,7
I14.png,I14_09_01.png,4.53,0.562,8
I14.png,I14_09_02.png,4.1,0.978,8
I14.png,I14_09_03.png,3.83,0.86,8
I14.png,I14_09_04.png,2.37,0.706,8
I14.png,I14_09_05.png,1.47,0.67,8
I14.png,I14_10_01.png,4.3,0.781,9
I14.png,I14_10_02.png,4.33,0.65,9
I14.png,I14_10_03.png,3.73,0.964,9
I14.png,I14_10_04.png,2.2,0.653,9
I14.png,I14_10_05.png,1.37,0.706,9
I14.png,I14_11_01.png,3.9,0.539,10
I14.png,I14_11_02.png,3.03,0.657,10
I14.png,I14_11_03.png,2.7,0.737,10
I14.png,I14_11_04.png,2.43,0.716,10
I14.png,I14_11_05.png,2.3,0.781,10
I14.png,I14_12_01.png,4.3,0.823,11
I14.png,I14_12_02.png,3.37,0.752,11
I14.png,I14_12_03.png,3.07,0.772,11
I14.png,I14_12_04.png,2.7,0.781,11
I14.png,I14_12_05.png,2.43,0.844,11
I14.png,I14_13_01.png,3.83,0.86,12
I14.png,I14_13_02.png,2.83,0.898,12
I14.png,I14_13_03.png,2.67,0.789,12
I14.png,I14_13_04.png,2.27,0.892,12
I14.png,I14_13_05.png,2.1,0.7,12
I14.png,I14_14_01.png,3.93,1.062,13
I14.png,I14_14_02.png,2.77,0.844,13
I14.png,I14_14_03.png,2.63,0.752,13
I14.png,I14_14_04.png,2.37,0.795,13
I14.png,I14_14_05.png,2.13,0.806,13
I14.png,I14_15_01.png,3.37,0.875,14
I14.png,I14_15_02.png,3.03,0.983,14
I14.png,I14_15_03.png,2.43,0.803,14
I14.png,I14_15_04.png,1.83,0.734,14
I14.png,I14_15_05.png,1.63,0.706,14
I14.png,I14_16_01.png,4.47,0.499,15
I14.png,I14_16_02.png,4.17,0.582,15
I14.png,I14_16_03.png,3.33,0.745,15
I14.png,I14_16_04.png,2.47,0.67,15
I14.png,I14_16_05.png,1.97,0.795,15
I14.png,I14_17_01.png,4.27,0.727,16
I14.png,I14_17_02.png,4.37,0.605,16
I14.png,I14_17_03.png,4,0.632,16
I14.png,I14_17_04.png,3.27,0.892,16
I14.png,I14_17_05.png,2.3,1.1,16
I14.png,I14_18_01.png,3.6,0.841,17
I14.png,I14_18_02.png,4.33,0.869,17
I14.png,I14_18_03.png,4.67,0.471,17
I14.png,I14_18_04.png,4.2,0.542,17
I14.png,I14_18_05.png,4,0.632,17
I14.png,I14_19_01.png,4.27,0.512,18
I14.png,I14_19_02.png,4.07,0.772,18
I14.png,I14_19_03.png,3.07,0.814,18
I14.png,I14_19_04.png,2.07,0.727,18
I14.png,I14_19_05.png,1.43,0.559,18
I14.png,I14_20_01.png,4.4,0.712,19
I14.png,I14_20_02.png,3.3,1.1,19
I14.png,I14_20_03.png,4.37,0.795,19
I14.png,I14_20_04.png,4.4,0.879,19
I14.png,I14_20_05.png,4.1,1.012,19
I14.png,I14_21_01.png,4.23,0.803,20
I14.png,I14_21_02.png,3.47,1.118,20
I14.png,I14_21_03.png,2.93,1.062,20
I14.png,I14_21_04.png,3,0.894,20
I14.png,I14_21_05.png,1.39,0.605,20
I14.png,I14_22_01.png,4.07,0.998,21
I14.png,I14_22_02.png,3.7,0.971,21
I14.png,I14_22_03.png,3.7,0.971,21
I14.png,I14_22_04.png,3.47,0.846,21
I14.png,I14_22_05.png,2.67,1.106,21
I14.png,I14_23_01.png,2.67,1.075,22
I14.png,I14_23_02.png,2.07,0.964,22
I14.png,I14_23_03.png,2.13,1.118,22
I14.png,I14_23_04.png,1.83,0.778,22
I14.png,I14_23_05.png,1.9,0.907,22
I14.png,I14_24_01.png,3.27,1.153,23
I14.png,I14_24_02.png,2.3,0.823,23
I14.png,I14_24_03.png,1.7,0.69,23
I14.png,I14_24_04.png,1.47,0.67,23
I14.png,I14_24_05.png,1.4,0.663,23
I14.png,I14_25_01.png,3.37,0.912,24
I14.png,I14_25_02.png,3.63,0.875,24
I14.png,I14_25_03.png,3.9,0.597,24
I14.png,I14_25_04.png,4.03,0.706,24
I14.png,I14_25_05.png,3.37,0.657,24
I15.png,I15_01_01.png,4.63,0.482,0
I15.png,I15_01_02.png,4.33,0.532,0
I15.png,I15_01_03.png,2.43,0.761,0
I15.png,I15_01_04.png,1.8,0.653,0
I15.png,I15_01_05.png,1.23,0.423,0
I15.png,I15_02_01.png,3.43,0.761,1
I15.png,I15_02_02.png,2.1,0.7,1
I15.png,I15_02_03.png,1.73,0.573,1
I15.png,I15_02_04.png,1.33,0.471,1
I15.png,I15_02_05.png,1.16,0.363,1
I15.png,I15_03_01.png,4.6,0.712,2
I15.png,I15_03_02.png,3.7,0.69,2
I15.png,I15_03_03.png,2,0.632,2
I15.png,I15_03_04.png,2.07,0.814,2
I15.png,I15_03_05.png,1.33,0.537,2
I15.png,I15_04_01.png,4.43,0.616,3
I15.png,I15_04_02.png,2.4,1.083,3
I15.png,I15_04_03.png,1.87,0.921,3
I15.png,I15_04_04.png,1.9,0.734,3
I15.png,I15_04_05.png,1.27,0.512,3
I15.png,I15_05_01.png,4.2,0.872,4
I15.png,I15_05_02.png,2.33,0.789,4
I15.png,I15_05_03.png,1.63,0.605,4
I15.png,I15_05_04.png,1.43,0.667,4
I15.png,I15_05_05.png,1.3,0.64,4
I15.png,I15_06_01.png,4.1,0.539,5
I15.png,I15_06_02.png,3.97,0.795,5
I15.png,I15_06_03.png,4.07,0.929,5
I15.png,I15_06_04.png,3.67,0.907,5
I15.png,I15_06_05.png,2.73,0.854,5
I15.png,I15_07_01.png,3.06,1.014,6
I15.png,I15_07_02.png,2.67,1.106,6
I15.png,I15_07_03.png,2.63,1.048,6
I15.png,I15_07_04.png,2.55,1.073,6
I15.png,I15_07_05.png,2.63,1.08,6
I15.png,I15_08_01.png,4.4,0.712,7
I15.png,I15_08_02.png,3.27,0.892,7
I15.png,I15_08_03.png,2.27,0.929,7
I15.png,I15_08_04.png,1.67,0.83,7
I15.png,I15_08_05.png,1.35,0.598,7
I15.png,I15_09_01.png,4.23,0.844,8
I15.png,I15_09_02.png,3.8,0.653,8
I15.png,I15_09_03.png,3.43,0.955,8
I15.png,I15_09_04.png,1.97,0.948,8
I15.png,I15_09_05.png,1.23,0.423,8
I15.png,I15_10_01.png,4,0.775,9
I15.png,I15_10_02.png,4.2,0.702,9
I15.png,I15_10_03.png,3.67,0.789,9
I15.png,I15_10_04.png,1.77,0.803,9
I15.png,I15_10_05.png,1.33,0.471,9
I15.png,I15_11_01.png,3.83,1.098,10
I15.png,I15_11_02.png,3.63,1.016,10
I15.png,I15_11_03.png,2.8,0.872,10
I15.png,I15_11_04.png,2.6,1.052,10
I15.png,I15_11_05.png,2.3,0.69,10
I15.png,I15_12_01.png,4.07,0.727,11
I15.png,I15_12_02.png,3.8,0.833,11
I15.png,I15_12_03.png,3.17,0.778,11
I15.png,I15_12_04.png,2.63,0.795,11
I15.png,I15_12_05.png,2.57,0.803,11
I15.png,I15_13_01.png,3.9,0.87,12
I15.png,I15_13_02.png,3.17,0.778,12
I15.png,I15_13_03.png,2.4,0.8,12
I15.png,I15_13_04.png,2.3,1.069,12
I15.png,I15_13_05.png,1.7,0.526,12
I15.png,I15_14_01.png,4.03,0.752,13
I15.png,I15_14_02.png,3.27,1.153,13
I15.png,I15_14_03.png,2.67,0.943,13
I15.png,I15_14_04.png,2.63,0.948,13
I15.png,I15_14_05.png,1.87,0.67,13
I15.png,I15_15_01.png,3.53,0.718,14
I15.png,I15_15_02.png,2.57,0.844,14
I15.png,I15_15_03.png,1.93,0.727,14
I15.png,I15_15_04.png,1.7,0.64,14
I15.png,I15_15_05.png,1.4,0.49,14
I15.png,I15_16_01.png,4.47,0.562,15
I15.png,I15_16_02.png,3.77,0.559,15
I15.png,I15_16_03.png,2.93,0.854,15
I15.png,I15_16_04.png,1.73,0.727,15
I15.png,I15_16_05.png,1.23,0.496,15
I15.png,I15_17_01.png,4.43,0.761,16
I15.png,I15_17_02.png,4.63,0.547,16
I15.png,I15_17_03.png,4.1,0.79,16
I15.png,I15_17_04.png,3.63,0.875,16
I15.png,I15_17_05.png,1.97,0.836,16
I15.png,I15_18_01.png,3.77,0.803,17
I15.png,I15_18_02.png,3.87,0.884,17
I15.png,I15_18_03.png,4.67,0.65,17
I15.png,I15_18_04.png,4.37,0.605,17
I15.png,I15_18_05.png,3.6,0.757,17
I15.png,I15_19_01.png,3.93,0.772,18
I15.png,I15_19_02.png,4.07,0.442,18
I15.png,I15_19_03.png,3.03,0.706,18
I15.png,I15_19_04.png,1.77,0.559,18
I15.png,I15_19_05.png,1.27,0.442,18
I15.png,I15_20_01.png,4.33,0.745,19
I15.png,I15_20_02.png,4.2,0.702,19
I15.png,I15_20_03.png,4.07,0.772,19
I15.png,I15_20_04.png,3.9,1.136,19
I15.png,I15_20_05.png,3.35,1.309,19
I15.png,I15_21_01.png,3.43,1.023,20
I15.png,I15_21_02.png,2.9,1.044,20
I15.png,I15_21_03.png,2.57,1.086,20
I15.png,I15_21_04.png,2.03,0.795,20
I15.png,I15_21_05.png,1.17,0.373,20
I15.png,I15_22_01.png,3.93,0.854,21
I15.png,I15_22_02.png,3.57,0.883,21
I15.png,I15_22_03.png,4,0.931,21
I15.png,I15_22_04.png,3.7,0.9,21
I15.png,I15_22_05.png,3.1,0.831,21
I15.png,I15_23_01.png,2.5,0.847,22
I15.png,I15_23_02.png,1.9,0.87,22
I15.png,I15_23_03.png,2.27,0.854,22
I15.png,I15_23_04.png,2.17,0.969,22
I15.png,I15_23_05.png,1.93,0.772,22
I15.png,I15_24_01.png,2.8,0.872,23
I15.png,I15_24_02.png,2.1,0.79,23
I15.png,I15_24_03.png,1.53,0.718,23
I15.png,I15_24_04.png,1.57,0.844,23
I15.png,I15_24_05.png,1.17,0.373,23
I15.png,I15_25_01.png,2.97,0.795,24
I15.png,I15_25_02.png,3.2,0.702,24
I15.png,I15_25_03.png,3.63,0.912,24
I15.png,I15_25_04.png,3.87,0.763,24
I15.png,I15_25_05.png,3.2,0.909,24
I16.png,I16_01_01.png,4.7,0.458,0
I16.png,I16_01_02.png,4.3,0.737,0
I16.png,I16_01_03.png,2,0.73,0
I16.png,I16_01_04.png,1.4,0.49,0
I16.png,I16_01_05.png,1.13,0.34,0
I16.png,I16_02_01.png,3.4,0.841,1
I16.png,I16_02_02.png,1.93,0.512,1
I16.png,I16_02_03.png,1.33,0.537,1
I16.png,I16_02_04.png,1.17,0.373,1
I16.png,I16_02_05.png,1.33,0.471,1
I16.png,I16_03_01.png,4.47,0.562,2
I16.png,I16_03_02.png,3.47,0.846,2
I16.png,I16_03_03.png,2.03,0.605,2
I16.png,I16_03_04.png,1.63,0.547,2
I16.png,I16_03_05.png,1.17,0.373,2
I16.png,I16_04_01.png,4.4,0.841,3
I16.png,I16_04_02.png,1.9,0.978,3
I16.png,I16_04_03.png,1.2,0.476,3
I16.png,I16_04_04.png,1.2,0.4,3
I16.png,I16_04_05.png,1.07,0.249,3
I16.png,I16_05_01.png,3.07,1.031,4
I16.png,I16_05_02.png,1.58,0.794,4
I16.png,I16_05_03.png,1.23,0.616,4
I16.png,I16_05_04.png,1.17,0.373,4
I16.png,I16_05_05.png,1.43,0.716,4
I16.png,I16_06_01.png,4,1.065,5
I16.png,I16_06_02.png,4.13,0.846,5
I16.png,I16_06_03.png,3.97,0.875,5
I16.png,I16_06_04.png,3.3,1.005,5
I16.png,I16_06_05.png,2.16,0.627,5
I16.png,I16_07_01.png,3.07,0.854,6
I16.png,I16_07_02.png,2.13,1.056,6
I16.png,I16_07_03.png,2.33,1.075,6
I16.png,I16_07_04.png,2.07,1.062,6
I16.png,I16_07_05.png,2.03,0.795,6
I16.png,I16_08_01.png,4.7,0.586,7
I16.png,I16_08_02.png,2.9,1.228,7
I16.png,I16_08_03.png,2.07,0.998,7
I16.png,I16_08_04.png,1.23,0.423,7
I16.png,I16_08_05.png,1.07,0.249,7
I16.png,I16_09_01.png,4.63,0.482,8
I16.png,I16_09_02.png,4.23,0.716,8
I16.png,I16_09_03.png,4,1.065,8
I16.png,I16_09_04.png,1.61,0.6,8
I16.png,I16_09_05.png,1.17,0.373,8
I16.png,I16_10_01.png,4,0.816,9
I16.png,I16_10_02.png,4.23,0.761,9
I16.png,I16_10_03.png,3.9,0.651,9
I16.png,I16_10_04.png,2.03,0.752,9
I16.png,I16_10_05.png,1.4,0.611,9
I16.png,I16_11_01.png,4.03,0.983,10
I16.png,I16_11_02.png,3.17,0.82,10
I16.png,I16_11_03.png,2.9,0.87,10
I16.png,I16_11_04.png,2.19,0.534,10
I16.png,I16_11_05.png,2.07,0.629,10
I16.png,I16_12_01.png,4.5,0.671,11
I16.png,I16_12_02.png,3.3,1.005,11
I16.png,I16_12_03.png,3.13,0.751,11
I16.png,I16_12_04.png,2.37,0.875,11
I16.png,I16_12_05.png,2.47,0.806,11
I16.png,I16_13_01.png,3.57,1.055,12
I16.png,I16_13_02.png,2.73,0.68,12
I16.png,I16_13_03.png,2.43,0.844,12
I16.png,I16_13_04.png,2.07,0.772,12
I16.png,I16_13_05.png,1.77,0.496,12
I16.png,I16_14_01.png,4.2,0.653,13
I16.png,I16_14_02.png,3.17,0.898,13
I16.png,I16_14_03.png,3.23,0.803,13
I16.png,I16_14_04.png,2.27,0.772,13
I16.png,I16_14_05.png,1.9,0.79,13
I16.png,I16_15_01.png,3.37,1.016,14
I16.png,I16_15_02.png,2.4,0.712,14
I16.png,I16_15_03.png,2.03,0.795,14
I16.png,I16_15_04.png,1.23,0.496,14
I16.png,I16_15_05.png,1.27,0.442,14
I16.png,I16_16_01.png,4.37,0.706,15
I16.png,I16_16_02.png,4.37,0.547,15
I16.png,I16_16_03.png,3.87,0.907,15
I16.png,I16_16_04.png,2.73,0.929,15
I16.png,I16_16_05.png,2,0.816,15
I16.png,I16_17_01.png,4.63,0.482,16
I16.png,I16_17_02.png,4.57,0.496,16
I16.png,I16_17_03.png,4.27,0.629,16
I16.png,I16_17_04.png,3.67,0.869,16
I16.png,I16_17_05.png,1.9,1.012,16
I16.png,I16_18_01.png,4.47,0.67,17
I16.png,I16_18_02.png,4.6,0.663,17
I16.png,I16_18_03.png,4.43,0.667,17
I16.png,I16_18_04.png,4.13,0.499,17
I16.png,I16_18_05.png,3.93,0.727,17
I16.png,I16_19_01.png,4.13,0.793,18
I16.png,I16_19_02.png,3.6,0.841,18
I16.png,I16_19_03.png,3.43,0.667,18
I16.png,I16_19_04.png,1.57,0.616,18
I16.png,I16_19_05.png,1.17,0.373,18
I16.png,I16_20_01.png,4.39,0.704,19
I16.png,I16_20_02.png,4.2,0.748,19
I16.png,I16_20_03.png,4.43,0.667,19
I16.png,I16_20_04.png,3.93,1.123,19
I16.png,I16_20_05.png,3.7,0.971,19
I16.png,I16_21_01.png,4.1,0.907,20
I16.png,I16_21_02.png,3.3,0.9,20
I16.png,I16_21_03.png,3.33,1.011,20
I16.png,I16_21_04.png,3.53,1.231,20
I16.png,I16_21_05.png,1.27,0.629,20
I16.png,I16_22_01.png,4.03,0.875,21
I16.png,I16_22_02.png,3.53,0.884,21
I16.png,I16_22_03.png,2.9,1.012,21
I16.png,I16_22_04.png,3.23,1.116,21
I16.png,I16_22_05.png,2.53,0.921,21
I16.png,I16_23_01.png,2.13,0.806,22
I16.png,I16_23_02.png,2.47,0.884,22
I16.png,I16_23_03.png,2.07,0.892,22
I16.png,I16_23_04.png,1.87,0.806,22
I16.png,I16_23_05.png,2.03,0.752,22
I16.png,I16_24_01.png,3.43,0.989,23
I16.png,I16_24_02.png,2.37,0.706,23
I16.png,I16_24_03.png,1.93,0.629,23
I16.png,I16_24_04.png,1.43,0.616,23
I16.png,I16_24_05.png,1.2,0.4,23
I16.png,I16_25_01.png,3.43,0.955,24
I16.png,I16_25_02.png,3.5,0.806,24
I16.png,I16_25_03.png,4.16,0.766,24
I16.png,I16_25_04.png,4.17,0.969,24
I16.png,I16_25_05.png,3.7,0.69,24
I17.png,I17_01_01.png,4.73,0.442,0
I17.png,I17_01_02.png,4.23,0.761,0
I17.png,I17_01_03.png,2.73,0.772,0
I17.png,I17_01_04.png,1.4,0.49,0
I17.png,I17_01_05.png,1.07,0.249,0
I17.png,I17_02_01.png,3.5,0.719,1
I17.png,I17_02_02.png,2.07,0.772,1
I17.png,I17_02_03.png,1.37,0.605,1
I17.png,I17_02_04.png,1.2,0.476,1
I17.png,I17_02_05.png,1.2,0.476,1
I17.png,I17_03_01.png,4.61,0.487,2
I17.png,I17_03_02.png,3.7,0.862,2
I17.png,I17_03_03.png,2.27,0.772,2
I17.png,I17_03_04.png,1.9,0.651,2
I17.png,I17_03_05.png,1.47,0.499,2
I17.png,I17_04_01.png,4.63,0.482,3
I17.png,I17_04_02.png,2.47,1.087,3
I17.png,I17_04_03.png,1.53,0.67,3
I17.png,I17_04_04.png,1.57,0.716,3
I17.png,I17_04_05.png,1.23,0.496,3
I17.png,I17_05_01.png,3.2,0.702,4
I17.png,I17_05_02.png,2.07,0.814,4
I17.png,I17_05_03.png,1.5,0.563,4
I17.png,I17_05_04.png,1.5,0.671,4
I17.png,I17_05_05.png,1.6,0.712,4
I17.png,I17_06_01.png,4.37,0.605,5
I17.png,I17_06_02.png,4.8,0.4,5
I17.png,I17_06_03.png,4.47,0.499,5
I17.png,I17_06_04.png,4.17,0.778,5
I17.png,I17_06_05.png,2.27,0.892,5
I17.png,I17_07_01.png,2.5,0.957,6
I17.png,I17_07_02.png,2.63,1.169,6
I17.png,I17_07_03.png,2.33,1.043,6
I17.png,I17_07_04.png,2.33,1.193,6
I17.png,I17_07_05.png,1.83,0.898,6
I17.png,I17_08_01.png,4.5,0.806,7
I17.png,I17_08_02.png,2.9,0.978,7
I17.png,I17_08_03.png,2.3,0.971,7
I17.png,I17_08_04.png,1.43,0.667,7
I17.png,I17_08_05.png,1.26,0.506,7
I17.png,I17_09_01.png,4.67,0.471,8
I17.png,I17_09_02.png,3.13,1.024,8
I17.png,I17_09_03.png,2.63,1.048,8
I17.png,I17_09_04.png,1.47,0.618,8
I17.png,I17_09_05.png,1.13,0.34,8
I17.png,I17_10_01.png,4.47,0.618,9
I17.png,I17_10_02.png,4.43,0.667,9
I17.png,I17_10_03.png,4.37,0.657,9
I17.png,I17_10_04.png,2.47,0.957,9
I17.png,I17_10_05.png,1.2,0.4,9
I17.png,I17_11_01.png,4.5,0.563,10
I17.png,I17_11_02.png,4.5,0.5,10
I17.png,I17_11_03.png,4.2,0.833,10
I17.png,I17_11_04.png,3.43,0.844,10
I17.png,I17_11_05.png,2.87,0.957,10
I17.png,I17_12_01.png,4.74,0.438,11
I17.png,I17_12_02.png,4.63,0.657,11
I17.png,I17_12_03.png,4.23,0.716,11
I17.png,I17_12_04.png,3.7,0.69,11
I17.png,I17_12_05.png,2.8,0.98,11
I17.png,I17_13_01.png,4.07,0.892,12
I17.png,I17_13_02.png,3.53,0.884,12
I17.png,I17_13_03.png,2.93,0.892,12
I17.png,I17_13_04.png,2.73,0.998,12
I17.png,I17_13_05.png,2.4,0.841,12
I17.png,I17_14_01.png,4.5,0.563,13
I17.png,I17_14_02.png,4.7,0.458,13
I17.png,I17_14_03.png,4.5,0.563,13
I17.png,I17_14_04.png,4.03,0.752,13
I17.png,I17_14_05.png,2.53,0.806,13
I17.png,I17_15_01.png,3.67,0.789,14
I17.png,I17_15_02.png,3.22,0.78,14
I17.png,I17_15_03.png,2.63,0.795,14
I17.png,I17_15_04.png,1.87,0.499,14
I17.png,I17_15_05.png,1.5,0.563,14
I17.png,I17_16_01.png,4.6,0.554,15
I17.png,I17_16_02.png,4.4,0.8,15
I17.png,I17_16_03.png,3.97,0.706,15
I17.png,I17_16_04.png,2.47,0.846,15
I17.png,I17_16_05.png,2.07,0.814,15
I17.png,I17_17_01.png,4.53,0.499,16
I17.png,I17_17_02.png,4.43,0.496,16
I17.png,I17_17_03.png,4.33,0.537,16
I17.png,I17_17_04.png,3.5,0.806,16
I17.png,I17_17_05.png,1.83,0.934,16
I17.png,I17_18_01.png,4.53,0.562,17
I17.png,I17_18_02.png,4.43,0.803,17
I17.png,I17_18_03.png,4.43,0.496,17
I17.png,I17_18_04.png,4.17,0.687,17
I17.png,I17_18_05.png,3.93,0.512,17
I17.png,I17_19_01.png,4.1,0.473,18
I17.png,I17_19_02.png,3.9,0.539,18
I17.png,I17_19_03.png,2.8,0.792,18
I17.png,I17_19_04.png,1.43,0.559,18
I17.png,I17_19_05.png,1.23,0.496,18
I17.png,I17_20_01.png,4.8,0.6,19
I17.png,I17_20_02.png,4.57,0.716,19
I17.png,I17_20_03.png,4.4,0.712,19
I17.png,I17_20_04.png,4.6,0.554,19
I17.png,I17_20_05.png,4.13,0.991,19
I17.png,I17_21_01.png,4.13,0.718,20
I17.png,I17_21_02.png,3,0.856,20
I17.png,I17_21_03.png,2.8,1.013,20
I17.png,I17_21_04.png,2.57,1.174,20
I17.png,I17_21_05.png,1.13,0.34,20
I17.png,I17_22_01.png,4.8,0.476,21
I17.png,I17_22_02.png,4.57,0.559,21
I17.png,I17_22_03.png,4.73,0.442,21
I17.png,I17_22_04.png,4.6,0.49,21
I17.png,I17_22_05.png,4.33,0.65,21
I17.png,I17_23_01.png,2.93,0.964,22
I17.png,I17_23_02.png,2.63,1.08,22
I17.png,I17_23_03.png,2.5,0.957,22
I17.png,I17_23_04.png,2.33,1.135,22
I17.png,I17_23_05.png,2.32,0.857,22
I17.png,I17_24_01.png,3.1,1.044,23
I17.png,I17_24_02.png,2.33,0.745,23
